query_def_tech_label,top_def_tech_label,def_tactic_label,def_tactic_rel_label,def_tech_label,def_artifact_rel_label,def_artifact_label,off_artifact_label,off_artifact_rel_label,off_tech_label,off_tech_id,off_tech_parent_label,off_tech_parent_is_toplevel,off_tactic_rel_label,off_tactic_label,def_tactic,def_tactic_rel,def_tech,def_artifact_rel,def_artifact,off_artifact,off_artifact_rel,off_tech,off_tech_parent,off_tactic_rel,off_tactic
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,File,may-create,Local Data Staging,T1074.001,Data Staged,false,enables,Collection,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1074.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1074,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0009
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Email,reads,Local Email Collection,T1114.001,Email Collection,false,enables,Collection,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#Email,http://d3fend.mitre.org/ontologies/d3fend.owl#reads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1114.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1114,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0009
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Compiler Configuration File,modifies,MSBuild,T1127.001,Trusted Developer Utilities Proxy Execution,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#CompilerConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1127.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1127,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Executable Script,may-add,Office Template Macros,T1137.001,Office Application Startup,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-add,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Executable Script,may-modify,Office Template Macros,T1137.001,Office Application Startup,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableScript,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Office Application File,adds,Outlook Forms,T1137.003,Office Application Startup,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OfficeApplicationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#adds,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1137,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Executable File,executes,Malicious File,T1204.002,User Execution,false,enables,Execution,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1204.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1204,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0002
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Microsoft HTML Application,interprets,Mshta,T1218.005,System Binary Proxy Execution,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#MicrosoftHTMLApplication,http://d3fend.mitre.org/ontologies/d3fend.owl#interprets,http://d3fend.mitre.org/ontologies/d3fend.owl#T1218.005,http://d3fend.mitre.org/ontologies/d3fend.owl#T1218,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Shared Library File,loads,Rundll32,T1218.011,System Binary Proxy Execution,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#loads,http://d3fend.mitre.org/ontologies/d3fend.owl#T1218.011,http://d3fend.mitre.org/ontologies/d3fend.owl#T1218,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Web Script File,adds,Web Shell,T1505.003,Server Software Component,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#WebScriptFile,http://d3fend.mitre.org/ontologies/d3fend.owl#adds,http://d3fend.mitre.org/ontologies/d3fend.owl#T1505.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1505,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Property List File,creates,Launch Agent,T1543.001,Create or Modify System Process,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#PropertyListFile,http://d3fend.mitre.org/ontologies/d3fend.owl#creates,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1543,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Shared Library File,may-create,LSASS Driver,T1547.008,Boot or Logon Autostart Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.008,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Symbolic Link,may-modify,Shortcut Modification,T1547.009,Boot or Logon Autostart Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SymbolicLink,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,User Startup Script File,may-modify,Shortcut Modification,T1547.009,Boot or Logon Autostart Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#UserStartupScriptFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Application Configuration File,modifies,Plist Modification,T1547.011,Boot or Logon Autostart Execution,false,enables,Persistence,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ApplicationConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.011,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0003
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,User Startup Script File,may-modify,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#UserStartupScriptFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.001,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Kernel Module,modifies,Kernel Modules and Extensions,T1547.006,Boot or Logon Autostart Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#KernelModule,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.006,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Application Configuration File,modifies,Re-opened Applications,T1547.007,Boot or Logon Autostart Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ApplicationConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.007,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Shared Library File,may-create,LSASS Driver,T1547.008,Boot or Logon Autostart Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SharedLibraryFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-create,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.008,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Symbolic Link,may-modify,Shortcut Modification,T1547.009,Boot or Logon Autostart Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#SymbolicLink,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,User Startup Script File,may-modify,Shortcut Modification,T1547.009,Boot or Logon Autostart Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#UserStartupScriptFile,http://d3fend.mitre.org/ontologies/d3fend.owl#may-modify,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.009,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Application Configuration File,modifies,Plist Modification,T1547.011,Boot or Logon Autostart Execution,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ApplicationConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547.011,http://d3fend.mitre.org/ontologies/d3fend.owl#T1547,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Executable File,executes,Bypass User Account Control,T1548.002,Abuse Elevation Control Mechanism,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Operating System Configuration File,modifies,Sudo and Sudo Caching,T1548.003,Abuse Elevation Control Mechanism,false,enables,Defense Evasion,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0005
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Executable File,executes,Bypass User Account Control,T1548.002,Abuse Elevation Control Mechanism,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#ExecutableFile,http://d3fend.mitre.org/ontologies/d3fend.owl#executes,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548.002,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
Decoy File,Decoy Object,Deceive,enables,Decoy File,spoofs,File,Operating System Configuration File,modifies,Sudo and Sudo Caching,T1548.003,Abuse Elevation Control Mechanism,false,enables,Privilege Escalation,http://d3fend.mitre.org/ontologies/d3fend.owl#Deceive,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#DecoyFile,http://d3fend.mitre.org/ontologies/d3fend.owl#spoofs,http://d3fend.mitre.org/ontologies/d3fend.owl#File,http://d3fend.mitre.org/ontologies/d3fend.owl#OperatingSystemConfigurationFile,http://d3fend.mitre.org/ontologies/d3fend.owl#modifies,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548.003,http://d3fend.mitre.org/ontologies/d3fend.owl#T1548,http://d3fend.mitre.org/ontologies/d3fend.owl#enables,http://d3fend.mitre.org/ontologies/d3fend.owl#TA0004
